record_id,building_id,parcel_id,floor_id,floor_name,level,floor_3d_id,unit_id,unit_name,unit_type,unit_3d_id,area_sq_m,source_plan_file,geometry_status,classification
schedule-B18-SHOWCASE-F2-SCHEDULE-UNIT,B18,P18,B18-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B18:2,B18-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B18:2:UNIT:B18-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B18-SHOWCASE-F3-SCHEDULE-UNIT,B18,P18,B18-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B18:3,B18-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B18:3:UNIT:B18-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B18-SHOWCASE-F4-SCHEDULE-UNIT,B18,P18,B18-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B18:4,B18-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B18:4:UNIT:B18-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B19-SHOWCASE-F0-SCHEDULE-UNIT,B19,P19,B19-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B19:0,B19-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B19:0:UNIT:B19-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B19-SHOWCASE-F1-SCHEDULE-UNIT,B19,P19,B19-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B19:1,B19-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B19:1:UNIT:B19-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B19-SHOWCASE-F2-SCHEDULE-UNIT,B19,P19,B19-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B19:2,B19-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B19:2:UNIT:B19-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B19-SHOWCASE-F3-SCHEDULE-UNIT,B19,P19,B19-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B19:3,B19-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B19:3:UNIT:B19-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B20-SHOWCASE-F0-SCHEDULE-UNIT,B20,P20,B20-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B20:0,B20-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B20:0:UNIT:B20-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B20-SHOWCASE-F1-SCHEDULE-UNIT,B20,P20,B20-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B20:1,B20-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B20:1:UNIT:B20-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B20-SHOWCASE-F2-SCHEDULE-UNIT,B20,P20,B20-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B20:2,B20-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B20:2:UNIT:B20-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B21-SHOWCASE-F0-SCHEDULE-UNIT,B21,P21,B21-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B21:0,B21-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B21:0:UNIT:B21-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B21-SHOWCASE-F1-SCHEDULE-UNIT,B21,P21,B21-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B21:1,B21-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B21:1:UNIT:B21-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B21-SHOWCASE-F2-SCHEDULE-UNIT,B21,P21,B21-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B21:2,B21-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B21:2:UNIT:B21-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B21-SHOWCASE-F3-SCHEDULE-UNIT,B21,P21,B21-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B21:3,B21-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B21:3:UNIT:B21-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B22-SHOWCASE-F0-SCHEDULE-UNIT,B22,P22,B22-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B22:0,B22-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B22:0:UNIT:B22-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B22-SHOWCASE-F1-SCHEDULE-UNIT,B22,P22,B22-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B22:1,B22-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B22:1:UNIT:B22-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B22-SHOWCASE-F2-SCHEDULE-UNIT,B22,P22,B22-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B22:2,B22-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B22:2:UNIT:B22-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B22-SHOWCASE-F3-SCHEDULE-UNIT,B22,P22,B22-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B22:3,B22-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B22:3:UNIT:B22-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B22-SHOWCASE-F4-SCHEDULE-UNIT,B22,P22,B22-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B22:4,B22-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B22:4:UNIT:B22-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B23-SHOWCASE-F0-SCHEDULE-UNIT,B23,P23,B23-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B23:0,B23-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B23:0:UNIT:B23-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B23-SHOWCASE-F1-SCHEDULE-UNIT,B23,P23,B23-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B23:1,B23-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B23:1:UNIT:B23-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B23-SHOWCASE-F2-SCHEDULE-UNIT,B23,P23,B23-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B23:2,B23-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B23:2:UNIT:B23-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B23-SHOWCASE-F3-SCHEDULE-UNIT,B23,P23,B23-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B23:3,B23-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B23:3:UNIT:B23-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B24-SHOWCASE-F0-SCHEDULE-UNIT,B24,P24,B24-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B24:0,B24-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B24:0:UNIT:B24-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B24-SHOWCASE-F1-SCHEDULE-UNIT,B24,P24,B24-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B24:1,B24-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B24:1:UNIT:B24-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B24-SHOWCASE-F2-SCHEDULE-UNIT,B24,P24,B24-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B24:2,B24-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B24:2:UNIT:B24-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B25-SHOWCASE-F0-SCHEDULE-UNIT,B25,P25,B25-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B25:0,B25-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B25:0:UNIT:B25-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B25-SHOWCASE-F1-SCHEDULE-UNIT,B25,P25,B25-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B25:1,B25-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B25:1:UNIT:B25-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B25-SHOWCASE-F2-SCHEDULE-UNIT,B25,P25,B25-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B25:2,B25-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B25:2:UNIT:B25-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B25-SHOWCASE-F3-SCHEDULE-UNIT,B25,P25,B25-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B25:3,B25-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B25:3:UNIT:B25-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B26-SHOWCASE-F0-SCHEDULE-UNIT,B26,P26,B26-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B26:0,B26-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B26:0:UNIT:B26-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B26-SHOWCASE-F1-SCHEDULE-UNIT,B26,P26,B26-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B26:1,B26-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B26:1:UNIT:B26-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B26-SHOWCASE-F2-SCHEDULE-UNIT,B26,P26,B26-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B26:2,B26-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B26:2:UNIT:B26-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B26-SHOWCASE-F3-SCHEDULE-UNIT,B26,P26,B26-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B26:3,B26-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B26:3:UNIT:B26-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B26-SHOWCASE-F4-SCHEDULE-UNIT,B26,P26,B26-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B26:4,B26-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B26:4:UNIT:B26-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B27-SHOWCASE-F0-SCHEDULE-UNIT,B27,P27,B27-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B27:0,B27-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B27:0:UNIT:B27-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B27-SHOWCASE-F1-SCHEDULE-UNIT,B27,P27,B27-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B27:1,B27-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B27:1:UNIT:B27-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B27-SHOWCASE-F2-SCHEDULE-UNIT,B27,P27,B27-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B27:2,B27-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B27:2:UNIT:B27-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B27-SHOWCASE-F3-SCHEDULE-UNIT,B27,P27,B27-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B27:3,B27-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B27:3:UNIT:B27-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B28-SHOWCASE-F0-SCHEDULE-UNIT,B28,P28,B28-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B28:0,B28-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B28:0:UNIT:B28-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B28-SHOWCASE-F1-SCHEDULE-UNIT,B28,P28,B28-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B28:1,B28-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B28:1:UNIT:B28-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B28-SHOWCASE-F2-SCHEDULE-UNIT,B28,P28,B28-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B28:2,B28-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B28:2:UNIT:B28-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B29-SHOWCASE-F0-SCHEDULE-UNIT,B29,P29,B29-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B29:0,B29-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B29:0:UNIT:B29-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B29-SHOWCASE-F1-SCHEDULE-UNIT,B29,P29,B29-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B29:1,B29-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B29:1:UNIT:B29-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B29-SHOWCASE-F2-SCHEDULE-UNIT,B29,P29,B29-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B29:2,B29-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B29:2:UNIT:B29-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B29-SHOWCASE-F3-SCHEDULE-UNIT,B29,P29,B29-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B29:3,B29-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B29:3:UNIT:B29-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B30-SHOWCASE-F0-SCHEDULE-UNIT,B30,P30,B30-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B30:0,B30-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B30:0:UNIT:B30-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B30-SHOWCASE-F1-SCHEDULE-UNIT,B30,P30,B30-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B30:1,B30-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B30:1:UNIT:B30-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B30-SHOWCASE-F2-SCHEDULE-UNIT,B30,P30,B30-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B30:2,B30-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B30:2:UNIT:B30-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B30-SHOWCASE-F3-SCHEDULE-UNIT,B30,P30,B30-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B30:3,B30-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B30:3:UNIT:B30-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B30-SHOWCASE-F4-SCHEDULE-UNIT,B30,P30,B30-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B30:4,B30-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B30:4:UNIT:B30-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B31-SHOWCASE-F0-SCHEDULE-UNIT,B31,P31,B31-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B31:0,B31-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B31:0:UNIT:B31-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B31-SHOWCASE-F1-SCHEDULE-UNIT,B31,P31,B31-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B31:1,B31-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B31:1:UNIT:B31-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B31-SHOWCASE-F2-SCHEDULE-UNIT,B31,P31,B31-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B31:2,B31-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B31:2:UNIT:B31-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B31-SHOWCASE-F3-SCHEDULE-UNIT,B31,P31,B31-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B31:3,B31-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B31:3:UNIT:B31-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B32-SHOWCASE-F0-SCHEDULE-UNIT,B32,P32,B32-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B32:0,B32-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B32:0:UNIT:B32-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B32-SHOWCASE-F1-SCHEDULE-UNIT,B32,P32,B32-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B32:1,B32-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B32:1:UNIT:B32-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B32-SHOWCASE-F2-SCHEDULE-UNIT,B32,P32,B32-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B32:2,B32-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B32:2:UNIT:B32-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B33-SHOWCASE-F0-SCHEDULE-UNIT,B33,P33,B33-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B33:0,B33-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B33:0:UNIT:B33-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B33-SHOWCASE-F1-SCHEDULE-UNIT,B33,P33,B33-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B33:1,B33-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B33:1:UNIT:B33-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B33-SHOWCASE-F2-SCHEDULE-UNIT,B33,P33,B33-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B33:2,B33-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B33:2:UNIT:B33-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B33-SHOWCASE-F3-SCHEDULE-UNIT,B33,P33,B33-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B33:3,B33-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B33:3:UNIT:B33-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B34-SHOWCASE-F0-SCHEDULE-UNIT,B34,P34,B34-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B34:0,B34-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B34:0:UNIT:B34-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B34-SHOWCASE-F1-SCHEDULE-UNIT,B34,P34,B34-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B34:1,B34-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B34:1:UNIT:B34-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B34-SHOWCASE-F2-SCHEDULE-UNIT,B34,P34,B34-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B34:2,B34-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B34:2:UNIT:B34-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B34-SHOWCASE-F3-SCHEDULE-UNIT,B34,P34,B34-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B34:3,B34-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B34:3:UNIT:B34-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B34-SHOWCASE-F4-SCHEDULE-UNIT,B34,P34,B34-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B34:4,B34-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B34:4:UNIT:B34-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B35-SHOWCASE-F0-SCHEDULE-UNIT,B35,P35,B35-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B35:0,B35-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B35:0:UNIT:B35-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B35-SHOWCASE-F1-SCHEDULE-UNIT,B35,P35,B35-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B35:1,B35-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B35:1:UNIT:B35-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B35-SHOWCASE-F2-SCHEDULE-UNIT,B35,P35,B35-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B35:2,B35-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B35:2:UNIT:B35-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B35-SHOWCASE-F3-SCHEDULE-UNIT,B35,P35,B35-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B35:3,B35-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B35:3:UNIT:B35-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B36-SHOWCASE-F0-SCHEDULE-UNIT,B36,P36,B36-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B36:0,B36-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B36:0:UNIT:B36-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B36-SHOWCASE-F1-SCHEDULE-UNIT,B36,P36,B36-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B36:1,B36-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B36:1:UNIT:B36-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B36-SHOWCASE-F2-SCHEDULE-UNIT,B36,P36,B36-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B36:2,B36-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B36:2:UNIT:B36-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B37-SHOWCASE-F0-SCHEDULE-UNIT,B37,P37,B37-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B37:0,B37-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B37:0:UNIT:B37-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B37-SHOWCASE-F1-SCHEDULE-UNIT,B37,P37,B37-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B37:1,B37-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B37:1:UNIT:B37-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
