record_id,building_id,parcel_id,floor_id,floor_name,level,floor_3d_id,unit_id,unit_name,unit_type,unit_3d_id,area_sq_m,source_plan_file,geometry_status,classification
schedule-B17-SHOWCASE-F0-SCHEDULE-UNIT,B17,P17,B17-SHOWCASE-F0,Ground floor,0,DEMO-3D-REFERENCE-B17:0,B17-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B17:0:UNIT:B17-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B17-SHOWCASE-F1-SCHEDULE-UNIT,B17,P17,B17-SHOWCASE-F1,Floor 1,1,DEMO-3D-REFERENCE-B17:1,B17-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B17:1:UNIT:B17-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B17-SHOWCASE-F2-SCHEDULE-UNIT,B17,P17,B17-SHOWCASE-F2,Floor 2,2,DEMO-3D-REFERENCE-B17:2,B17-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B17:2:UNIT:B17-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B17-SHOWCASE-F3-SCHEDULE-UNIT,B17,P17,B17-SHOWCASE-F3,Floor 3,3,DEMO-3D-REFERENCE-B17:3,B17-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B17:3:UNIT:B17-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B17-SHOWCASE-F4-SCHEDULE-UNIT,B17,P17,B17-SHOWCASE-F4,Floor 4,4,DEMO-3D-REFERENCE-B17:4,B17-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B17:4:UNIT:B17-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B18-SHOWCASE-F0-SCHEDULE-UNIT,B18,P18,B18-SHOWCASE-F0,Ground floor,0,DEMO-3D-REFERENCE-B18:0,B18-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B18:0:UNIT:B18-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B18-SHOWCASE-F1-SCHEDULE-UNIT,B18,P18,B18-SHOWCASE-F1,Floor 1,1,DEMO-3D-REFERENCE-B18:1,B18-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B18:1:UNIT:B18-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B18-SHOWCASE-F2-SCHEDULE-UNIT,B18,P18,B18-SHOWCASE-F2,Floor 2,2,DEMO-3D-REFERENCE-B18:2,B18-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B18:2:UNIT:B18-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B18-SHOWCASE-F3-SCHEDULE-UNIT,B18,P18,B18-SHOWCASE-F3,Floor 3,3,DEMO-3D-REFERENCE-B18:3,B18-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B18:3:UNIT:B18-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B19-SHOWCASE-F0-SCHEDULE-UNIT,B19,P19,B19-SHOWCASE-F0,Ground floor,0,DEMO-3D-REFERENCE-B19:0,B19-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B19:0:UNIT:B19-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B19-SHOWCASE-F1-SCHEDULE-UNIT,B19,P19,B19-SHOWCASE-F1,Floor 1,1,DEMO-3D-REFERENCE-B19:1,B19-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B19:1:UNIT:B19-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B19-SHOWCASE-F2-SCHEDULE-UNIT,B19,P19,B19-SHOWCASE-F2,Floor 2,2,DEMO-3D-REFERENCE-B19:2,B19-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B19:2:UNIT:B19-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B19-SHOWCASE-F3-SCHEDULE-UNIT,B19,P19,B19-SHOWCASE-F3,Floor 3,3,DEMO-3D-REFERENCE-B19:3,B19-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B19:3:UNIT:B19-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B19-SHOWCASE-F4-SCHEDULE-UNIT,B19,P19,B19-SHOWCASE-F4,Floor 4,4,DEMO-3D-REFERENCE-B19:4,B19-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B19:4:UNIT:B19-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B19-SHOWCASE-F5-SCHEDULE-UNIT,B19,P19,B19-SHOWCASE-F5,Floor 5,5,DEMO-3D-REFERENCE-B19:5,B19-SHOWCASE-F5-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B19:5:UNIT:B19-SHOWCASE-F5-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B20-SHOWCASE-F0-SCHEDULE-UNIT,B20,P20,B20-SHOWCASE-F0,Ground floor,0,DEMO-3D-REFERENCE-B20:0,B20-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B20:0:UNIT:B20-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B20-SHOWCASE-F1-SCHEDULE-UNIT,B20,P20,B20-SHOWCASE-F1,Floor 1,1,DEMO-3D-REFERENCE-B20:1,B20-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B20:1:UNIT:B20-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B20-SHOWCASE-F2-SCHEDULE-UNIT,B20,P20,B20-SHOWCASE-F2,Floor 2,2,DEMO-3D-REFERENCE-B20:2,B20-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B20:2:UNIT:B20-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B21-SHOWCASE-F0-SCHEDULE-UNIT,B21,P21,B21-SHOWCASE-F0,Ground floor,0,DEMO-3D-REFERENCE-B21:0,B21-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B21:0:UNIT:B21-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B21-SHOWCASE-F1-SCHEDULE-UNIT,B21,P21,B21-SHOWCASE-F1,Floor 1,1,DEMO-3D-REFERENCE-B21:1,B21-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B21:1:UNIT:B21-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B21-SHOWCASE-F2-SCHEDULE-UNIT,B21,P21,B21-SHOWCASE-F2,Floor 2,2,DEMO-3D-REFERENCE-B21:2,B21-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B21:2:UNIT:B21-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B21-SHOWCASE-F3-SCHEDULE-UNIT,B21,P21,B21-SHOWCASE-F3,Floor 3,3,DEMO-3D-REFERENCE-B21:3,B21-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B21:3:UNIT:B21-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B22-SHOWCASE-F0-SCHEDULE-UNIT,B22,P22,B22-SHOWCASE-F0,Ground floor,0,DEMO-3D-REFERENCE-B22:0,B22-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B22:0:UNIT:B22-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B22-SHOWCASE-F1-SCHEDULE-UNIT,B22,P22,B22-SHOWCASE-F1,Floor 1,1,DEMO-3D-REFERENCE-B22:1,B22-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B22:1:UNIT:B22-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B22-SHOWCASE-F2-SCHEDULE-UNIT,B22,P22,B22-SHOWCASE-F2,Floor 2,2,DEMO-3D-REFERENCE-B22:2,B22-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B22:2:UNIT:B22-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B22-SHOWCASE-F3-SCHEDULE-UNIT,B22,P22,B22-SHOWCASE-F3,Floor 3,3,DEMO-3D-REFERENCE-B22:3,B22-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B22:3:UNIT:B22-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B22-SHOWCASE-F4-SCHEDULE-UNIT,B22,P22,B22-SHOWCASE-F4,Floor 4,4,DEMO-3D-REFERENCE-B22:4,B22-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B22:4:UNIT:B22-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B23-SHOWCASE-F0-SCHEDULE-UNIT,B23,P23,B23-SHOWCASE-F0,Ground floor,0,DEMO-3D-REFERENCE-B23:0,B23-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B23:0:UNIT:B23-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B23-SHOWCASE-F1-SCHEDULE-UNIT,B23,P23,B23-SHOWCASE-F1,Floor 1,1,DEMO-3D-REFERENCE-B23:1,B23-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B23:1:UNIT:B23-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B23-SHOWCASE-F2-SCHEDULE-UNIT,B23,P23,B23-SHOWCASE-F2,Floor 2,2,DEMO-3D-REFERENCE-B23:2,B23-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B23:2:UNIT:B23-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B23-SHOWCASE-F3-SCHEDULE-UNIT,B23,P23,B23-SHOWCASE-F3,Floor 3,3,DEMO-3D-REFERENCE-B23:3,B23-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B23:3:UNIT:B23-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B24-SHOWCASE-F0-SCHEDULE-UNIT,B24,P24,B24-SHOWCASE-F0,Ground floor,0,DEMO-3D-REFERENCE-B24:0,B24-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B24:0:UNIT:B24-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B24-SHOWCASE-F1-SCHEDULE-UNIT,B24,P24,B24-SHOWCASE-F1,Floor 1,1,DEMO-3D-REFERENCE-B24:1,B24-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B24:1:UNIT:B24-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B24-SHOWCASE-F2-SCHEDULE-UNIT,B24,P24,B24-SHOWCASE-F2,Floor 2,2,DEMO-3D-REFERENCE-B24:2,B24-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B24:2:UNIT:B24-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B24-SHOWCASE-F3-SCHEDULE-UNIT,B24,P24,B24-SHOWCASE-F3,Floor 3,3,DEMO-3D-REFERENCE-B24:3,B24-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B24:3:UNIT:B24-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B24-SHOWCASE-F4-SCHEDULE-UNIT,B24,P24,B24-SHOWCASE-F4,Floor 4,4,DEMO-3D-REFERENCE-B24:4,B24-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B24:4:UNIT:B24-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B24-SHOWCASE-F5-SCHEDULE-UNIT,B24,P24,B24-SHOWCASE-F5,Floor 5,5,DEMO-3D-REFERENCE-B24:5,B24-SHOWCASE-F5-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B24:5:UNIT:B24-SHOWCASE-F5-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B25-SHOWCASE-F0-SCHEDULE-UNIT,B25,P25,B25-SHOWCASE-F0,Ground floor,0,DEMO-3D-REFERENCE-B25:0,B25-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B25:0:UNIT:B25-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B25-SHOWCASE-F1-SCHEDULE-UNIT,B25,P25,B25-SHOWCASE-F1,Floor 1,1,DEMO-3D-REFERENCE-B25:1,B25-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B25:1:UNIT:B25-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B25-SHOWCASE-F2-SCHEDULE-UNIT,B25,P25,B25-SHOWCASE-F2,Floor 2,2,DEMO-3D-REFERENCE-B25:2,B25-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B25:2:UNIT:B25-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B26-SHOWCASE-F0-SCHEDULE-UNIT,B26,P26,B26-SHOWCASE-F0,Ground floor,0,DEMO-3D-REFERENCE-B26:0,B26-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B26:0:UNIT:B26-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B26-SHOWCASE-F1-SCHEDULE-UNIT,B26,P26,B26-SHOWCASE-F1,Floor 1,1,DEMO-3D-REFERENCE-B26:1,B26-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B26:1:UNIT:B26-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B26-SHOWCASE-F2-SCHEDULE-UNIT,B26,P26,B26-SHOWCASE-F2,Floor 2,2,DEMO-3D-REFERENCE-B26:2,B26-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B26:2:UNIT:B26-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B26-SHOWCASE-F3-SCHEDULE-UNIT,B26,P26,B26-SHOWCASE-F3,Floor 3,3,DEMO-3D-REFERENCE-B26:3,B26-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B26:3:UNIT:B26-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B27-SHOWCASE-F0-SCHEDULE-UNIT,B27,P27,B27-SHOWCASE-F0,Ground floor,0,DEMO-3D-REFERENCE-B27:0,B27-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B27:0:UNIT:B27-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B27-SHOWCASE-F1-SCHEDULE-UNIT,B27,P27,B27-SHOWCASE-F1,Floor 1,1,DEMO-3D-REFERENCE-B27:1,B27-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B27:1:UNIT:B27-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B27-SHOWCASE-F2-SCHEDULE-UNIT,B27,P27,B27-SHOWCASE-F2,Floor 2,2,DEMO-3D-REFERENCE-B27:2,B27-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B27:2:UNIT:B27-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B27-SHOWCASE-F3-SCHEDULE-UNIT,B27,P27,B27-SHOWCASE-F3,Floor 3,3,DEMO-3D-REFERENCE-B27:3,B27-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B27:3:UNIT:B27-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B27-SHOWCASE-F4-SCHEDULE-UNIT,B27,P27,B27-SHOWCASE-F4,Floor 4,4,DEMO-3D-REFERENCE-B27:4,B27-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B27:4:UNIT:B27-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B28-SHOWCASE-F0-SCHEDULE-UNIT,B28,P28,B28-SHOWCASE-F0,Ground floor,0,DEMO-3D-REFERENCE-B28:0,B28-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B28:0:UNIT:B28-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B28-SHOWCASE-F1-SCHEDULE-UNIT,B28,P28,B28-SHOWCASE-F1,Floor 1,1,DEMO-3D-REFERENCE-B28:1,B28-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B28:1:UNIT:B28-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B28-SHOWCASE-F2-SCHEDULE-UNIT,B28,P28,B28-SHOWCASE-F2,Floor 2,2,DEMO-3D-REFERENCE-B28:2,B28-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B28:2:UNIT:B28-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B28-SHOWCASE-F3-SCHEDULE-UNIT,B28,P28,B28-SHOWCASE-F3,Floor 3,3,DEMO-3D-REFERENCE-B28:3,B28-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-REFERENCE-B28:3:UNIT:B28-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
