resident_id,name,role,classification,building_id,floor_id,unit_id,note
fictional-resident-B28-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B28 · 0/1,resident,synthetic,B28,B28-SHOWCASE-F0,B28-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B28-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B28 · 1/1,resident,synthetic,B28,B28-SHOWCASE-F1,B28-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B28-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B28 · 2/1,resident,synthetic,B28,B28-SHOWCASE-F2,B28-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B28-SHOWCASE-F3-SCHEDULE-UNIT,Fictional Resident B28 · 3/1,resident,synthetic,B28,B28-SHOWCASE-F3,B28-SHOWCASE-F3-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B29-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B29 · 0/1,resident,synthetic,B29,B29-SHOWCASE-F0,B29-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B29-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B29 · 1/1,resident,synthetic,B29,B29-SHOWCASE-F1,B29-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B29-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B29 · 2/1,resident,synthetic,B29,B29-SHOWCASE-F2,B29-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B30-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B30 · 0/1,resident,synthetic,B30,B30-SHOWCASE-F0,B30-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B30-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B30 · 1/1,resident,synthetic,B30,B30-SHOWCASE-F1,B30-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B30-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B30 · 2/1,resident,synthetic,B30,B30-SHOWCASE-F2,B30-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B30-SHOWCASE-F3-SCHEDULE-UNIT,Fictional Resident B30 · 3/1,resident,synthetic,B30,B30-SHOWCASE-F3,B30-SHOWCASE-F3-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B31-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B31 · 0/1,resident,synthetic,B31,B31-SHOWCASE-F0,B31-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B31-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B31 · 1/1,resident,synthetic,B31,B31-SHOWCASE-F1,B31-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B31-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B31 · 2/1,resident,synthetic,B31,B31-SHOWCASE-F2,B31-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B32-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B32 · 0/1,resident,synthetic,B32,B32-SHOWCASE-F0,B32-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B32-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B32 · 1/1,resident,synthetic,B32,B32-SHOWCASE-F1,B32-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B32-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B32 · 2/1,resident,synthetic,B32,B32-SHOWCASE-F2,B32-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B32-SHOWCASE-F3-SCHEDULE-UNIT,Fictional Resident B32 · 3/1,resident,synthetic,B32,B32-SHOWCASE-F3,B32-SHOWCASE-F3-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B33-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B33 · 0/1,resident,synthetic,B33,B33-SHOWCASE-F0,B33-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B33-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B33 · 1/1,resident,synthetic,B33,B33-SHOWCASE-F1,B33-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B33-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B33 · 2/1,resident,synthetic,B33,B33-SHOWCASE-F2,B33-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B34-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B34 · 0/1,resident,synthetic,B34,B34-SHOWCASE-F0,B34-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B34-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B34 · 1/1,resident,synthetic,B34,B34-SHOWCASE-F1,B34-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B34-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B34 · 2/1,resident,synthetic,B34,B34-SHOWCASE-F2,B34-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B34-SHOWCASE-F3-SCHEDULE-UNIT,Fictional Resident B34 · 3/1,resident,synthetic,B34,B34-SHOWCASE-F3,B34-SHOWCASE-F3-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B35-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B35 · 0/1,resident,synthetic,B35,B35-SHOWCASE-F0,B35-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B35-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B35 · 1/1,resident,synthetic,B35,B35-SHOWCASE-F1,B35-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B35-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B35 · 2/1,resident,synthetic,B35,B35-SHOWCASE-F2,B35-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B36-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B36 · 0/1,resident,synthetic,B36,B36-SHOWCASE-F0,B36-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B36-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B36 · 1/1,resident,synthetic,B36,B36-SHOWCASE-F1,B36-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B36-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B36 · 2/1,resident,synthetic,B36,B36-SHOWCASE-F2,B36-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B36-SHOWCASE-F3-SCHEDULE-UNIT,Fictional Resident B36 · 3/1,resident,synthetic,B36,B36-SHOWCASE-F3,B36-SHOWCASE-F3-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B37-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B37 · 0/1,resident,synthetic,B37,B37-SHOWCASE-F0,B37-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B37-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B37 · 1/1,resident,synthetic,B37,B37-SHOWCASE-F1,B37-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B37-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B37 · 2/1,resident,synthetic,B37,B37-SHOWCASE-F2,B37-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B38-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B38 · 0/1,resident,synthetic,B38,B38-SHOWCASE-F0,B38-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B38-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B38 · 1/1,resident,synthetic,B38,B38-SHOWCASE-F1,B38-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B38-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B38 · 2/1,resident,synthetic,B38,B38-SHOWCASE-F2,B38-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B38-SHOWCASE-F3-SCHEDULE-UNIT,Fictional Resident B38 · 3/1,resident,synthetic,B38,B38-SHOWCASE-F3,B38-SHOWCASE-F3-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B39-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B39 · 0/1,resident,synthetic,B39,B39-SHOWCASE-F0,B39-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B39-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B39 · 1/1,resident,synthetic,B39,B39-SHOWCASE-F1,B39-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B39-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B39 · 2/1,resident,synthetic,B39,B39-SHOWCASE-F2,B39-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B40-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B40 · 0/1,resident,synthetic,B40,B40-SHOWCASE-F0,B40-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B40-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B40 · 1/1,resident,synthetic,B40,B40-SHOWCASE-F1,B40-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B40-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B40 · 2/1,resident,synthetic,B40,B40-SHOWCASE-F2,B40-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B40-SHOWCASE-F3-SCHEDULE-UNIT,Fictional Resident B40 · 3/1,resident,synthetic,B40,B40-SHOWCASE-F3,B40-SHOWCASE-F3-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B41-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B41 · 0/1,resident,synthetic,B41,B41-SHOWCASE-F0,B41-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B41-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B41 · 1/1,resident,synthetic,B41,B41-SHOWCASE-F1,B41-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B41-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B41 · 2/1,resident,synthetic,B41,B41-SHOWCASE-F2,B41-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B42-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B42 · 0/1,resident,synthetic,B42,B42-SHOWCASE-F0,B42-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B42-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B42 · 1/1,resident,synthetic,B42,B42-SHOWCASE-F1,B42-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B42-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B42 · 2/1,resident,synthetic,B42,B42-SHOWCASE-F2,B42-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B42-SHOWCASE-F3-SCHEDULE-UNIT,Fictional Resident B42 · 3/1,resident,synthetic,B42,B42-SHOWCASE-F3,B42-SHOWCASE-F3-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B43-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B43 · 0/1,resident,synthetic,B43,B43-SHOWCASE-F0,B43-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B43-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B43 · 1/1,resident,synthetic,B43,B43-SHOWCASE-F1,B43-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B43-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B43 · 2/1,resident,synthetic,B43,B43-SHOWCASE-F2,B43-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B44-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B44 · 0/1,resident,synthetic,B44,B44-SHOWCASE-F0,B44-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B44-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B44 · 1/1,resident,synthetic,B44,B44-SHOWCASE-F1,B44-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B44-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B44 · 2/1,resident,synthetic,B44,B44-SHOWCASE-F2,B44-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B44-SHOWCASE-F3-SCHEDULE-UNIT,Fictional Resident B44 · 3/1,resident,synthetic,B44,B44-SHOWCASE-F3,B44-SHOWCASE-F3-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B45-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B45 · 0/1,resident,synthetic,B45,B45-SHOWCASE-F0,B45-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B45-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B45 · 1/1,resident,synthetic,B45,B45-SHOWCASE-F1,B45-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B45-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B45 · 2/1,resident,synthetic,B45,B45-SHOWCASE-F2,B45-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B46-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B46 · 0/1,resident,synthetic,B46,B46-SHOWCASE-F0,B46-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B46-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B46 · 1/1,resident,synthetic,B46,B46-SHOWCASE-F1,B46-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B46-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B46 · 2/1,resident,synthetic,B46,B46-SHOWCASE-F2,B46-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B46-SHOWCASE-F3-SCHEDULE-UNIT,Fictional Resident B46 · 3/1,resident,synthetic,B46,B46-SHOWCASE-F3,B46-SHOWCASE-F3-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B47-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B47 · 0/1,resident,synthetic,B47,B47-SHOWCASE-F0,B47-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B47-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B47 · 1/1,resident,synthetic,B47,B47-SHOWCASE-F1,B47-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B47-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B47 · 2/1,resident,synthetic,B47,B47-SHOWCASE-F2,B47-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B48-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B48 · 0/1,resident,synthetic,B48,B48-SHOWCASE-F0,B48-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B48-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B48 · 1/1,resident,synthetic,B48,B48-SHOWCASE-F1,B48-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B48-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B48 · 2/1,resident,synthetic,B48,B48-SHOWCASE-F2,B48-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B49-SHOWCASE-F0-SCHEDULE-UNIT,Fictional Resident B49 · 0/1,resident,synthetic,B49,B49-SHOWCASE-F0,B49-SHOWCASE-F0-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B49-SHOWCASE-F1-SCHEDULE-UNIT,Fictional Resident B49 · 1/1,resident,synthetic,B49,B49-SHOWCASE-F1,B49-SHOWCASE-F1-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B49-SHOWCASE-F2-SCHEDULE-UNIT,Fictional Resident B49 · 2/1,resident,synthetic,B49,B49-SHOWCASE-F2,B49-SHOWCASE-F2-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
fictional-resident-B49-SHOWCASE-F3-SCHEDULE-UNIT,Fictional Resident B49 · 3/1,resident,synthetic,B49,B49-SHOWCASE-F3,B49-SHOWCASE-F3-SCHEDULE-UNIT,"Fictional occupant schedule; not ownership, identity verification or contact data."
